pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
982501e57fbbcdcc,later,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),114106,115328,114812,115216,"Vocês viram que não conseguimos convidar todos os representantes dos Estados, mas, na nossa nova audiência pública para discutir sobre alerta e sobre o novo Plano Nacional de Proteção e Defesa Civil, esperamos convidar todos os representantes e ter a participação de todos, para construirmos nesta Comissão um relatório em que todas as demandas sejam atendidas, principalmente as demandas de cada Estado.",0.1404,3
982501e57fbbcdcc,later,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),110760,113016,112027,112131,"Em 1969, o legislador já havia percebido a necessidade de recursos para prevenção, para pronta resposta.",0.129,4
982501e57fbbcdcc,later,107,Gilson Daniel,"Ressaltou que o Fundo Nacional de Calamidade Pública foi criado em 1969, mas nunca contou com fonte própria de recursos. Até hoje as emergências são atendidas por meio de medidas provisórias.",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3249,9881,4293,4393,"Há muitas alterações ainda a serem feitas, inclusive com relação à destinação dos recursos do fundo.",0.125,5
06f6bf71ce0746e2,earlier,118,Gilson Daniel,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",O SR. GILSON DANIEL(Bloco/PODE - ES),18274,26181,19855,19975,"Nós trabalhamos muito bem na pronta resposta, mas precisamos sair da pronta resposta e realmente trabalhar na prevenção.",0.3509,1
06f6bf71ce0746e2,earlier,118,Gilson Daniel,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",O SR. GILSON DANIEL(Bloco/PODE - ES),18274,26181,19977,20103,"Muitos desses acidentes, desses desastres que aconteceram poderiam ter sido evitados se nós tivéssemos investido na prevenção.",0.3103,2
06f6bf71ce0746e2,earlier,118,Gilson Daniel,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",O SR. GILSON DANIEL(Bloco/PODE - ES),18274,26181,20104,20220,"A prevenção tem muito menos custo, ou seja, é muito mais barato para o poder público investir recursos na prevenção.",0.2414,3
06f6bf71ce0746e2,earlier,118,Gilson Daniel,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",O SR. GILSON DANIEL(Bloco/PODE - ES),18274,26181,22594,23006,"Quando tive a oportunidade de assumir aqui como Deputado Federal, o meu primeiro projeto foi para pegar parte desses recursos e destiná-la realmente à política pública na prevenção de desastres, na pronta resposta, no atendimento às vítimas, no atendimento à população, no atendimento aos Municípios, que é o Fundo para Calamidades Públicas, gerenciado pelo Governo Federal, por meio do Ministério da Integração.",0.2195,4
06f6bf71ce0746e2,earlier,118,Gilson Daniel,"Quer a derrubada do veto presidencial a artigo da Lei 14.691/23 que destinava 5% de multas por crimes ambientais e de acordos judiciais de reparação de danos socioambientais para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil: ""Nós trabalhamos muito bem na pronta resposta, mas realmente precisamos trabalhar na prevenção. Muitos desses acidentes e desastres poderiam ter sido evitados. A prevenção tem muito menos custo para o poder público.""",O SR. GILSON DANIEL(Bloco/PODE - ES),18274,26181,18455,18510,"Wolnei, Secretário Nacional de Proteção e Defesa Civil.",0.1538,5
06f6bf71ce0746e2,later,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4618,4817,"Ao longo dos anos, temos recebido, na Câmara dos Deputados, medidas provisórias que somente chegam aqui após o acontecimento dos desastres, depois que se perdem vidas, depois que se perde patrimônio.",0.549,1
06f6bf71ce0746e2,later,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4496,4617,"O País necessita de recursos financeiros, precisa organizar fontes de recursos específicas para a prevenção de desastres.",0.381,2
06f6bf71ce0746e2,later,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,4148,4333,"Essa é uma pauta que nós temos trabalhado constantemente nesta Casa, que tem sido chamada à discussão e, quase sempre, para pronta resposta, ou seja, após o acontecimento dos desastres.",0.1569,3
06f6bf71ce0746e2,later,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,5466,5701,"Nós sabemos que há uma informação de investimentos por intermédio do PAC, mas a Comissão precisa tomar conhecimento até para ver qual o trabalho que precisa ser feito nesta Casa, para alocar mais recursos para a prevenção de desastres.",0.1481,4
06f6bf71ce0746e2,later,113,Gilson Daniel,"Cobrou maior número de contratos no novo PAC Encostas e reforço orçamentário: ""O País necessita organizar fontes de recursos específicas para a prevenção de desastres. Ao longo dos anos, temos recebido medidas provisórias que só chegam após o acontecimento do desastre, depois que a gente perde vidas e patrimônio.""",O SR. PRESIDENTE(Gilson Daniel. Bloco/PODE - ES),3861,7371,3861,4146,"Agradeço ao Deputado Federal Leo Prates, que preside esse trabalho da nossa Comissão e nos orienta a organizar audiências como essa, em função de trabalharmos, ao final, um relatório que consiga proporcionar um arcabouço de prevenção de desastres e de calamidade pública no nosso País.",0.1333,5
892d7d3a6e934091,earlier,15,Jorge Solla,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",O SR. JORGE SOLLA(Bloco/PT - BA),77769,78946,78681,78846,"Mas eu fico muito preocupado, Presidente Bia Kicis, porque nós não podemos contribuir para piorar ainda mais a cobertura de vacinação, não só da COVID, mas de todas.",0.6,1
892d7d3a6e934091,earlier,15,Jorge Solla,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",O SR. JORGE SOLLA(Bloco/PT - BA),77769,78946,78847,78933,"Isso é responsabilidade desta Casa, dos profissionais de saúde e do Estado brasileiro.",0.3,2
892d7d3a6e934091,earlier,15,Jorge Solla,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",O SR. JORGE SOLLA(Bloco/PT - BA),75123,77473,77057,77258,"Mas uma coisa ainda não foi recuperada — e isso não acontecerá se nós não fizermos um esforço muito grande e não tivermos muito compromisso e responsabilidade —, a confiança na vacinação em nosso País.",0.2353,3
892d7d3a6e934091,earlier,15,Jorge Solla,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",O SR. JORGE SOLLA(Bloco/PT - BA),77769,78946,78432,78560,"Talvez seja algum indicador muito específico da imunologia da escola onde ele estudou, porque não consigo entender o que é isso.",0.125,4
892d7d3a6e934091,earlier,15,Jorge Solla,"Há uma queda nos índices de vacinação devido à falta de credibilidade dos imunizantes perante parte da população: ""Eu fico muito preocupado porque nós não podemos contribuir para piorar ainda mais a cobertura da vacinação não só de Covid-19, mas de todas as vacinas. É responsabilidade dessa Casa, dos profissionais de saúde e do Estado brasileiro"".",O SR. JORGE SOLLA(Bloco/PT - BA),75123,77473,76976,77056,A credibilidade e a liderança técnica o Ministério da Saúde também já recuperou.,0.1026,5
892d7d3a6e934091,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,75565,75664,"Há Municípios, Deputado Chico, que tinham 90%, 95% de cobertura 10 anos atrás, e hoje têm 35%, 40%.",0.3333,1
892d7d3a6e934091,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,75520,75564,Nós estivemos ontem vendo cobertura vacinal.,0.2,2
892d7d3a6e934091,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,79345,79643,"Então, repito: não é como Deputado que estou falando aqui, não; eu estou falando aqui como profissional da saúde pública que durante anos ajudou a elevar a cobertura vacinal, que comemorou a eliminação da pólio, que comemorou a retirada do sarampo da nossa vida, do nosso País, das nossas crianças.",0.1395,3
892d7d3a6e934091,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,76425,76661,"Agora, crime sanitário, derrubar a cobertura vacinal, criar a possibilidade de voltar a aparecer poliomielite, de pessoas voltarem a morrer neste País por tétano neonatal, de voltar a haver crianças recém-nascidas sem cobertura vacinal?",0.1053,4
892d7d3a6e934091,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,73277,73316,"Chegam aqui e dizem:""É terapia gênica"".",0.1,5
90a4cc8b19325243,earlier,140,Jorge Solla,"Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",O SR. JORGE SOLLA(Bloco/PT - BA),33571,42269,36417,36539,Eu diria que essa recuperação da cobertura vacinal talvez seja o maior desafio que nós temos pela frente ainda a alcançar.,0.25,1
90a4cc8b19325243,earlier,140,Jorge Solla,"Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",O SR. JORGE SOLLA(Bloco/PT - BA),33571,42269,35308,35443,"E de todos os indicadores de saúde em que nós tivemos impacto negativo, a cobertura vacinal, sem sombra de dúvida, foi o maior estrago.",0.1818,2
90a4cc8b19325243,earlier,140,Jorge Solla,"Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",O SR. JORGE SOLLA(Bloco/PT - BA),33571,42269,37765,37820,Havia várias crianças que não tinham cobertura vacinal.,0.1538,3
90a4cc8b19325243,earlier,140,Jorge Solla,"Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",O SR. JORGE SOLLA(Bloco/PT - BA),33571,42269,37622,37701,"Havia Municípios que tinham boa cobertura vacinal, mas havia essa concentração.",0.1429,4
90a4cc8b19325243,earlier,140,Jorge Solla,"Além da recuperação dos percentuais de cobertura vacinal, outro desafio é enfrentar a ampliação das desigualdades sociais tanto no Brasil quanto no resto do mundo, que impacta a saúde da população.",O SR. JORGE SOLLA(Bloco/PT - BA),33571,42269,35608,35730,"Já na cobertura vacinal, em muitas situações, o retrocesso foi de 20 anos, ou mais, com o que aconteceu mais recentemente.",0.1379,5
90a4cc8b19325243,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,75565,75664,"Há Municípios, Deputado Chico, que tinham 90%, 95% de cobertura 10 anos atrás, e hoje têm 35%, 40%.",0.3333,1
90a4cc8b19325243,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,75520,75564,Nós estivemos ontem vendo cobertura vacinal.,0.2,2
90a4cc8b19325243,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,79345,79643,"Então, repito: não é como Deputado que estou falando aqui, não; eu estou falando aqui como profissional da saúde pública que durante anos ajudou a elevar a cobertura vacinal, que comemorou a eliminação da pólio, que comemorou a retirada do sarampo da nossa vida, do nosso País, das nossas crianças.",0.1395,3
90a4cc8b19325243,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,76425,76661,"Agora, crime sanitário, derrubar a cobertura vacinal, criar a possibilidade de voltar a aparecer poliomielite, de pessoas voltarem a morrer neste País por tétano neonatal, de voltar a haver crianças recém-nascidas sem cobertura vacinal?",0.1053,4
90a4cc8b19325243,later,129,Jorge Solla,Ressaltou que municípios onde há dez anos se alcançava uma cobertura vacinal de 90% hoje chegam a apresentar um índice de apenas 40% da população vacinada.,O SR. JORGE SOLLA(Bloco/PT - BA),72168,79784,73277,73316,"Chegam aqui e dizem:""É terapia gênica"".",0.1,5
3f649c16713f4c6f,earlier,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),141150,143794,142586,142647,Não há ninguém que dê conta disso no Ministério das Mulheres!,0.25,1
3f649c16713f4c6f,earlier,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,111423,111523,"O Ministério das Mulheres priorizou, junto com o Ministério da Justiça, a Casa da Mulher Brasileira.",0.2222,2
3f649c16713f4c6f,earlier,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,111600,111702,Sabemos mais ou menos o que o Ministério do Planejamento e o nosso Ministério já definiram como metas.,0.2105,3
3f649c16713f4c6f,earlier,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),140125,141100,140672,140869,"Em vez de eu cobrar a execução do Ministério da Justiça acerca das patrulhas, acerca da Casa da Mulher Brasileira, por que não passar esse recurso direto para a gerência do Ministério das Mulheres?",0.1481,4
3f649c16713f4c6f,earlier,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,112764,112810,Qual o orçamento real do Ministério da Mulher?,0.1333,5
3f649c16713f4c6f,later,154,Lêda Borges,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),50,5865,1446,1614,"É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.",0.9714,1
3f649c16713f4c6f,later,154,Lêda Borges,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),50,5865,2432,2648,"A ciência, a tecnologia e o mundo evoluíram sobre esse tema e acreditamos ser necessário discutir sobre as várias formas de tratamentos e medicações de promoção da saúde feminina existentes para esse período da vida.",0.2703,2
3f649c16713f4c6f,later,154,Lêda Borges,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),110709,111161,110855,110945,Temos certeza de que as discussões se efetivarão como políticas públicas para as mulheres.,0.2308,3
3f649c16713f4c6f,later,154,Lêda Borges,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),50,5865,2781,2976,Acredito que esta audiência pública possa contribuir para o aprofundamento da discussão e do aprimoramento das políticas públicas em prol do amparo à saúde da mulher no climatério e na menopausa.,0.2286,4
3f649c16713f4c6f,later,154,Lêda Borges,"Disse: 'É necessário debater a promoção da saúde da mulher para esse ciclo da vida, buscando criar políticas públicas efetivas que melhorem a qualidade de vida dessas mulheres.'",A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),49005,50029,49543,49631,"Estão participando virtualmente, porque a vida dessas mulheres e desse homem é preciosa.",0.2143,5
a9bdcddb335a5a07,earlier,203,Lêda Borges,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,A SRA. LÊDA BORGES(Bloco/PSDB - GO),47507,54263,50603,50756,"Mas, na minha visão, se começamos a quebrar o ciclo da violência com a independência econômica dessa mulher, nós já estaremos contribuindo objetivamente.",0.3226,1
a9bdcddb335a5a07,earlier,203,Lêda Borges,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,A SRA. LÊDA BORGES(Bloco/PSDB - GO),47507,54263,49700,49865,"Nós precisamos avançar no ciclo da violência para que ele seja interrompido, principalmente na independência econômica, porque essa é mais palpável para nós, Denise.",0.25,2
a9bdcddb335a5a07,earlier,203,Lêda Borges,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,A SRA. LÊDA BORGES(Bloco/PSDB - GO),47507,54263,53921,54027,Essas são as minhas palavras: é assustador o que vivemos hoje de violência contra as mulheres e os idosos.,0.2143,3
a9bdcddb335a5a07,earlier,203,Lêda Borges,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,A SRA. LÊDA BORGES(Bloco/PSDB - GO),47507,54263,51138,51215,Ela tem que sair de casa e ser imediatamente inserida no mercado de trabalho.,0.16,4
a9bdcddb335a5a07,earlier,203,Lêda Borges,A melhor maneira de quebrar o ciclo da violência é a independência econômica das mulheres. Medidas como casas de acolhimento e inserção no mercado de trabalho são fundamentais.,A SRA. LÊDA BORGES(Bloco/PSDB - GO),47507,54263,51724,51825,"Elas são necessárias, inclusive se tivéssemos casas pequenininhas em todos os Municípios brasileiros.",0.1481,5
a9bdcddb335a5a07,later,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),141150,143794,142586,142647,Não há ninguém que dê conta disso no Ministério das Mulheres!,0.25,1
a9bdcddb335a5a07,later,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,111423,111523,"O Ministério das Mulheres priorizou, junto com o Ministério da Justiça, a Casa da Mulher Brasileira.",0.2222,2
a9bdcddb335a5a07,later,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,111600,111702,Sabemos mais ou menos o que o Ministério do Planejamento e o nosso Ministério já definiram como metas.,0.2105,3
a9bdcddb335a5a07,later,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),140125,141100,140672,140869,"Em vez de eu cobrar a execução do Ministério da Justiça acerca das patrulhas, acerca da Casa da Mulher Brasileira, por que não passar esse recurso direto para a gerência do Ministério das Mulheres?",0.1481,4
a9bdcddb335a5a07,later,165,Lêda Borges,Manifestou preocupação com a pulverização dos recursos. O Ministério das Mulheres deveria concentrar mais ações.,A SRA. PRESIDENTE(Lêda Borges. Bloco/PSDB - GO),108885,113481,112764,112810,Qual o orçamento real do Ministério da Mulher?,0.1333,5
379d85fc73b5d187,earlier,187,Luizianne Lins,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,7765,4518,4777,"Esses grupos honram sua ancestralidade, lutam por direitos para manter suas origens, uma vez que hábitos nômades dificultam seus registros e organização, hábitos nômades, muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população.",0.7,1
379d85fc73b5d187,earlier,187,Luizianne Lins,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,7765,4778,4970,"Quando não se trata, muitas vezes, como estamos vendo, de conflito de terra, como é o caso, infelizmente, do assassinato da irmã Bernadete, que também esta Comissão está acompanhando de perto.",0.2373,2
379d85fc73b5d187,earlier,187,Luizianne Lins,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),50753,54406,53542,53762,"Se você for atrás, de muitas coisas que são recorrentes aqui no Brasil a impunidade está por trás, porque essas pessoas não são punidas, principalmente quando violam um dos direitos mais significativos, a questão racial.",0.2188,3
379d85fc73b5d187,earlier,187,Luizianne Lins,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,7765,6448,6645,"A ausência de dados efetivos dificulta a sistematização das estatísticas sobre os povos ciganos do Brasil e, muitas vezes, contribui para aumentar essa vulnerabilidade e essa invisibilidade social.",0.1786,4
379d85fc73b5d187,earlier,187,Luizianne Lins,"Apesar de habitarem o Brasil há mais de 400 anos, os ciganos ainda são invisíveis para a maior parte da população: ""Esses grupos honram sua ancestralidade, lutam por direitos para manterem suas origens, uma vez que hábitos nômades dificultam seus registros e organização. Hábitos nômades muitas vezes seguidos de expulsões para manter a invisibilidade e silenciar a população, quando não se trata muitas vezes de conflito de terra""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,7765,4126,4401,"Como povo tradicional, a população cigana que chegou ao Brasil no início do período colonial, infelizmente, ainda tem que conviver com preconceito, muitas vezes discriminação, desigualdade, o que causa sofrimento, racismo institucional e muitas vezes até abuso de autoridade.",0.1538,5
379d85fc73b5d187,later,26,Luizianne Lins,"Lamentou que somente agora o País comece a tratar do tema: ""É uma questão invisível que, no Brasil, toma proporções gigantescas, também pela dimensão territorial e por outros problemas sociais, muitos agravados nos últimos anos.""",A SRA. PRESIDENTE(Luizianne Lins. Bloco/PT - CE),51,9838,1888,2378,"É também por essa razão que estamos realizando esta audiência, uma das últimas da nossa Comissão de Direitos Humanos este ano, para dar visibilidade a uma questão invisível e que no Brasil toma proporções gigantescas, até maiores do que em muitos países que já resolveram o problema ou pelo menos vêm tentando resolvê-lo há um tempo, em razão da nossa dimensão territorial e dos problemas sociais que o nosso País carrega principalmente nos últimos anos, que foram anos de muita destruição.",0.4348,1
