pair_id,actor_id,actor_name,topic_similarity,gap_publication_days,temporal_order_verified,date_basis,candidate_method,source_dataset_a,hearing_id_a,hearing_date_a,publication_date_a,topic_a,text_a,text_kind_a,proposition_silver_a,stance_silver_a,evidence_a,evidence_status_a,source_actor_index_a,source_opinion_index_a,source_dataset_b,hearing_id_b,hearing_date_b,publication_date_b,topic_b,text_b,text_kind_b,proposition_silver_b,stance_silver_b,evidence_b,evidence_status_b,source_actor_index_b,source_opinion_index_b
ffe531755c6def2e,paulo xavier,Paulo Xavier,1.0,35,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,112,,2024-03-21,Regulamentação do trabalho de motoristas de aplicativo,Defendeu a rejeição integral da proposta do Executivo.,LDS_opinion_summary_not_verbatim_speech,"A proposta deve ser rejeitada integralmente pelos trabalhadores. | O projeto não garante autonomia nem reconhece os motoristas como empregados, apenas como subordinados sem direitos. | O artigo 5º que atribui poder organizativo, fiscalizatório e punitivo às plataformas é inaceitável.",ERRO API,,not_verified_in_transcript,0,1,PublicHearingBR_LDS.jsonl,87,,2024-04-25,Regulamentação do trabalho de motoristas de aplicativo,Rechaça a proposta do governo.,LDS_opinion_summary_not_verbatim_speech,"O relatório que regulamenta o trabalho dos motoristas de aplicativo deve ser apresentado na Câmara antes do recesso de julho. | A regulamentação não pode enquadrar o motorista de aplicativo como MEI, pois isso o deixaria sem proteção social. | A modelagem de remuneração baseada em quilômetro rodado, negociada pelos próprios motoristas, deve substituir a proposta governamental que beneficia as plataformas.",CONTRA | A FAVOR | ERRO API,,not_verified_in_transcript,6,0
7d09d414bbbcee5f,priscila costa,Priscila Costa,0.112892,35,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,199,,2023-08-09,Autossuficiência na produção de insumos para a saúde e questões relacionadas à compra emergencial de medicamentos pelo SUS,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",LDS_opinion_summary_not_verbatim_speech,A ausência de autossuficiência na produção de insumos de saúde coloca o S,ERRO API,,not_verified_in_transcript,6,0,PublicHearingBR_LDS.jsonl,171,,2023-09-13,"Esclarecimentos da ministra da Saúde, Nísia Trindade, sobre polêmicas e investimentos do novo PAC na Saúde","Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",LDS_opinion_summary_not_verbatim_speech,"A proposta de criar um grupo de trabalho interministerial para analisar desinformações de profissionais de saúde sobre vacinas e usar o Ministério da Justiça e a AGU para intimidar quem discordar do ministério é considerada censura e ataque à liberdade de opinião. | As resoluções da 17ª Conferência Nacional de Saúde que preveem a revisão da cartilha de pessoas trans, a redução da idade de",ERRO API,,not_verified_in_transcript,3,0
6a7b7af41cec3ff3,prof paulo fernando,Prof. Paulo Fernando,0.132347,9,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,142,,2023-10-30,Regulamentação do empréstimo consignado para servidores públicos,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",LDS_opinion_summary_not_verbatim_speech,"As dívidas de consignado dos servidores públicos são impagáveis, com saldos que aumentam drasticamente devido a",ERRO API,,not_verified_in_transcript,2,0,PublicHearingBR_LDS.jsonl,137,,2023-11-08,Debate sobre a possibilidade de professores da rede pública terem dois cargos públicos em áreas diferentes,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",LDS_opinion_summary_not_verbatim_speech,"A exceção constitucional atual tem o objetivo de enriquecer a atividade docente, permitindo que o professor acumule um segundo cargo na mesma área de formação e se qualifique. | Permitir o acúmulo de cargos pode precarizar a função docente, reduzir a qualidade da educação e exigir, antes, a valorização salarial e condições dignas de",A FAVOR,,not_verified_in_transcript,2,0
f8189fa4faeb557c,ricardo galvao,Ricardo Galvão,0.12156,21,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,197,,2023-08-09,Revisão do Marco Legal da Inovação para facilitar sua operacionalização,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",LDS_opinion_summary_not_verbatim_speech,"O pesquisador pode ou não pode atuar simultaneamente em empresa e na universidade, gerando conflito de interesses. | A burocracia impede a aquisição de insumos científicos, exigindo três meses para reagentes que em outros países são obtidos em horas. | O marco legal deve conceder autonomia financeira aos ICTs e isenção de impostos para empresas de P&D, como proposto no PLS 226/16.",NEUTRO | A FAVOR,,not_verified_in_transcript,3,0,PublicHearingBR_LDS.jsonl,184,,2023-08-30,"Discussão sobre mudanças na Lei do Bem para facilitar a colaboração entre universidades, empresas e governo e promover inovações","Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",LDS_opinion_summary_not_verbatim_speech,"As empresas devem poder usar o excedente de recursos destinados à pesquisa tecnológica em anos posteriores para cumprir a legislação de inovação. | Os órgãos de controle dificultam a aplicação efetiva do marco legal, impedindo a integração entre universidades, empresas e governo. | A falta de integração e de contratos diretos com empresas cria barreiras sérias para investimentos e desenvolvimento de componentes.",ERRO API,,not_verified_in_transcript,3,0
57626a6d567bbd22,rodrigo agostinho,Rodrigo Agostinho,0.101503,392,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,70,,2022-08-03,"Críticas à instalação de termelétricas flutuantes na Baía de Sepetiba, RJ, sem estudos ambientais",Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,LDS_opinion_summary_not_verbatim_speech,"A instalação de termelétricas flutuantes na Baía de Sepetiba eleva a temperatura da água em até 15 °C, ameaçando a fauna local. | O dinheiro gasto nas termelétricas poderia ser usado para reflorestar áreas e aumentar a recarga da água subterrânea. | As licenças ambientais foram concedidas em tempo recorde, sem consulta às comunidades e sem estudos de impacto adequados.",NEUTRO | CONTRA,,not_verified_in_transcript,4,0,PublicHearingBR_LDS.jsonl,183,,2023-08-30,Veto do Ibama à licença para Petrobras perfurar na Foz do Amazonas e outras questões ambientais,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",LDS_opinion_summary_not_verbatim_speech,"O veto do Ibama à perfuração da Petrobras na Foz do Amazonas foi fundamentado em critérios técnicos e deve ser mantido. | A expansão da BR‑319 gera temor de criação de rede de estradas que ameaça a floresta amazônica. | A Petrobras alega tratamento equitativo e ausência de perseguição, mas enfrenta críticas por possíveis impactos ambientais.",CONTRA | NEUTRO | A FAVOR,,not_verified_in_transcript,1,1
99ca50f2ecb70ba4,rodrigo agostinho,Rodrigo Agostinho,0.212262,91,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,44,,2023-05-31,"Exploração de petróleo na Margem Equatorial, próxima à foz do Rio Amazonas",A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,LDS_opinion_summary_not_verbatim_speech,"A exploração de petróleo na Margem Equatorial é essencial para a segurança energética e geração de riqueza econômica do Brasil. | A exploração de petróleo na Margem Equatorial ameaça a biodiversidade, áreas protegidas e comunidades tradicionais da Amazônia e não pode prosseguir sem rigor ambiental máximo.",NEUTRO,,not_verified_in_transcript,0,0,PublicHearingBR_LDS.jsonl,183,,2023-08-30,Veto do Ibama à licença para Petrobras perfurar na Foz do Amazonas e outras questões ambientais,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",LDS_opinion_summary_not_verbatim_speech,"O veto do Ibama à perfuração da Petrobras na Foz do Amazonas foi fundamentado em critérios técnicos e deve ser mantido. | A expansão da BR‑319 gera temor de criação de rede de estradas que ameaça a floresta amazônica. | A Petrobras alega tratamento equitativo e ausência de perseguição, mas enfrenta críticas por possíveis impactos ambientais.",CONTRA | NEUTRO | A FAVOR,,not_verified_in_transcript,1,1
406f53bbc7b4086a,roselene alves,Roselene Alves,0.164523,286,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,94,,2023-06-28,Garantia de oportunidades e respeito às singularidades das pessoas autistas,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",LDS_opinion_summary_not_verbatim_speech,"O fim do capacitismo estrutural é necessário para garantir os direitos plenos das pessoas autistas. | A igualdade de condições exige acessibilidade, adaptações razoáveis, apoios e serviços públicos. | O treinamento de pais e responsáveis para as terapias é essencial ao",A FAVOR,,not_verified_in_transcript,3,1,PublicHearingBR_LDS.jsonl,5,,2024-04-09,Cumprimento dos direitos das pessoas com autismo,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",LDS_opinion_summary_not_verbatim_speech,"O governo federal deve apoiar financeiramente municípios menores para que criem centros de reabilitação para pessoas com TEA. | Os parlamentares aprovam simbolicamente projetos de lei sobre autismo, mas na prática não os implementam efetivamente.",NEUTRO,,not_verified_in_transcript,5,0
b4a84fb6380ec371,suelaine carneiro,Suelaine Carneiro,0.201669,85,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,170,,2023-06-29,Denúncia do racismo na primeira infância debatida na Comissão de Direitos Humanos da Câmara dos Deputados,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",LDS_opinion_summary_not_verbatim_speech,"O racismo na primeira infância afeta exclusivamente crianças negras e indígenas, e políticas públicas devem focar exclusivamente nelas. | O ambiente escolar deve ser transformado em um espaço seguro e de acolhimento para crianças negras e indígenas, independentemente de ações estruturais mais amplas.",A FAVOR | CONTRA,,not_verified_in_transcript,0,0,PublicHearingBR_LDS.jsonl,163,,2023-09-22,Discussão sobre a educação de meninas e mulheres negras na Câmara dos Deputados,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",LDS_opinion_summary_not_verbatim_speech,"A diferença abissal na educação entre meninas brancas e negras evidencia a necessidade urgente de políticas afirmativas na educação básica. | A lei municipal “Escola Sem Racismo” deve ser ampliada para nível federal como norma obrigatória. | O acesso desigual às plataformas digitais durante a pandemia prejudicou especialmente meninas negras, exigindo intervenções específicas para garantir igualdade de oportunidades.",A FAVOR,,not_verified_in_transcript,1,0
8034e650e53050e1,tarcisio motta,Tarcísio Motta,0.10148,84,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,118,,2023-12-12,Impacto dos desastres climáticos no Brasil em 2023 e medidas de prevenção e resposta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,LDS_opinion_summary_not_verbatim_speech,"A derrubada do veto presidencial ao artigo da Lei 14.691/23, que destina 5 % de multas ambientais ao Fundo Nacional de Calamidades Públicas, é essencial para garantir recursos à prevenção de desastres. | A",A FAVOR | NEUTRO,,not_verified_in_transcript,2,0,PublicHearingBR_LDS.jsonl,115,,2024-03-05,Colapso climático e medidas urgentes para enfrentá-lo,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",LDS_opinion_summary_not_verbatim_speech,"A concentração atual de gases do efeito estufa equivale a mais de 20 bombas de Hiroshima por segundo, configurando um desequilíbrio climático comparável a uma explosão atômica. | O aumento de 50 % da temperatura nos últimos 40 anos indica que já estamos no ponto de não‑retorno, exigindo estado de emergência na Amazônia sudeste. | A PEC 44/23",A FAVOR,,not_verified_in_transcript,3,0
8c2dfcbfad142a02,vanessa negrini,Vanessa Negrini,0.159086,50,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,95,,2023-06-28,Segurança sanitária e sustentabilidade na produção de alimentos de origem animal,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,LDS_opinion_summary_not_verbatim_speech,"O uso indiscriminado de antibióticos em produção animal está gerando resistência bacteriana que contamina alimentos e coloca em risco a saúde pública. | A pecuária intensiva, ao confinar aves e suínos em condições de estresse, aumenta drasticamente o risco de surtos, epidemias e possíveis pandemias. | Melhorar o bem‑estar animal, banindo gaiolas e alimentação forçada, é essencial para tornar a produção sustentável e alinhar-se aos ODS.",NEUTRO | A FAVOR,,not_verified_in_transcript,3,0,PublicHearingBR_LDS.jsonl,191,,2023-08-17,Ações de bem-estar animal e seus benefícios para o Brasil,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",LDS_opinion_summary_not_verbatim_speech,O bem‑estar animal é essencial para cumprir as metas de contenção do aquecimento global. | O setor produtivo deve enxergar o bem‑estar animal como oportunidade econômica e não apenas como custo. | O bem‑estar animal deve ser tratado como assunto,CONTRA | A FAVOR,,not_verified_in_transcript,3,0
d336204af6200b5c,vanessa pirolo,Vanessa Pirolo,0.389679,603,false,article_publication_only,topic_tfidf_cosine,PublicHearingBR_LDS.jsonl,68,,2022-08-17,Falhas no protocolo do SUS para o tratamento da retinopatia diabética,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",LDS_opinion_summary_not_verbatim_speech,"O protocolo de retinopatia diabética do SUS está subfinanciado, com preço de tratamento de R$ 629,29, impossibilitando a aquisição de medicamentos. | A responsabilidade pela organização das filas e pelo financiamento local da terapia recai sobre estados e municípios, gerando sobrecarga e negligência. | Cerca de 80% dos casos de cegueira no Brasil poderiam ser evitados, mas",ERRO API,,not_verified_in_transcript,1,2,PublicHearingBR_LDS.jsonl,105,,2024-04-11,Atualização do protocolo de tratamento de edema macular diabético no SUS,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",LDS_opinion_summary_not_verbatim_speech,O SUS deve atualizar seus protocolos clínicos e garantir financiamento adequado para o tratamento do edema macular diabético. | Investir em prevenção e rastreamento precoce da diabetes é essencial para evitar custos futuros com aposentadorias e cuidadores. | A falta de encaminhamento sensível por parte de clínicos gera atrasos no diagnóstico e exige programa universal de exames oftalmológicos.,ERRO API | NEUTRO,,not_verified_in_transcript,1,1
