id_audiencia,assunto_audiencia,nome,cargo,opiniao_limpa,filiacao_rede,proposicoes_audiencia,proposicao_alvo,postura_final
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"Em estados com municípios e comunidades isoladas, a burocracia dificulta ainda mais o atendimento às vítimas.",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população.,A FAVOR
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"Em estados com municípios e comunidades isoladas, a burocracia dificulta ainda mais o atendimento às vítimas.",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O radar de previsão meteorológica atual é,NEUTRO
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"Nos últimos três anos, o Acre sofreu seis meses com seca e outros seis com enchentes.",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população.,ERRO API
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"Nos últimos três anos, o Acre sofreu seis meses com seca e outros seis com enchentes.",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O radar de previsão meteorológica atual é,ERRO API
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"O Estado deveria criar um plano de ação para essas situações recorrentes: 'Se eu já sei no início do ano que eu vou ter esse evento, que a União, o Ministério do Desenvolvimento Regional, que os deputados consigam dentro dos mecanismos legais dar para a gente o subsídio imediatamente, quando a chuva chegar.'",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população.,ERRO API
107,Melhorias na infraestrutura de prevenção a desastres e calamidades naturais,Pedro Henrique Correa Teixeira,Gestor de Políticas Públicas do Acre,"O Estado deveria criar um plano de ação para essas situações recorrentes: 'Se eu já sei no início do ano que eu vou ter esse evento, que a União, o Ministério do Desenvolvimento Regional, que os deputados consigam dentro dos mecanismos legais dar para a gente o subsídio imediatamente, quando a chuva chegar.'",SOCIEDADE/OUTROS,O sistema de alertas por SMS é extremamente ineficiente e perde credibilidade junto à população. | O radar de previsão meteorológica atual é,O radar de previsão meteorológica atual é,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,O setor ainda não se recuperou dos impactos da pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,O setor ainda não se recuperou dos impactos da pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,O setor ainda não se recuperou dos impactos da pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"No segmento de agências de turismo, houve R$ 7 bilhões em prejuízos, fechamento de 2.400 empresas e perda de 28 mil postos de trabalho.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"No segmento de agências de turismo, houve R$ 7 bilhões em prejuízos, fechamento de 2.400 empresas e perda de 28 mil postos de trabalho.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"No segmento de agências de turismo, houve R$ 7 bilhões em prejuízos, fechamento de 2.400 empresas e perda de 28 mil postos de trabalho.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"""Os prejuízos acumulados, aliados ao aumento dos custos, ainda fragilizam nosso setor. As empresas se planejaram, contrataram, investiram na retomada baseando-se nesse programa. Precisamos que a segurança jurídica seja mantida.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"""Os prejuízos acumulados, aliados ao aumento dos custos, ainda fragilizam nosso setor. As empresas se planejaram, contrataram, investiram na retomada baseando-se nesse programa. Precisamos que a segurança jurídica seja mantida.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Fabiano Camargo,Presidente do Conselho de Administração da Associação Brasileira de Operadores de Turismo,"""Os prejuízos acumulados, aliados ao aumento dos custos, ainda fragilizam nosso setor. As empresas se planejaram, contrataram, investiram na retomada baseando-se nesse programa. Precisamos que a segurança jurídica seja mantida.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,Cerca de 700 hotéis fecharam as portas no Brasil durante a pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,Cerca de 700 hotéis fecharam as portas no Brasil durante a pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,Cerca de 700 hotéis fecharam as portas no Brasil durante a pandemia.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"Os hotéis que reabriram precisaram lidar com endividamentos para realizar investimentos, modernizações e pagar dívidas e impostos atrasados.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"Os hotéis que reabriram precisaram lidar com endividamentos para realizar investimentos, modernizações e pagar dívidas e impostos atrasados.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"Os hotéis que reabriram precisaram lidar com endividamentos para realizar investimentos, modernizações e pagar dívidas e impostos atrasados.",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"""Neste momento, o setor está retomando, sim, mas é mais ou menos como se você tirasse o respirador do doente quando ele está na fase de recuperação. O Perse, neste momento, é o respirador para a hotelaria.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"""Neste momento, o setor está retomando, sim, mas é mais ou menos como se você tirasse o respirador do doente quando ele está na fase de recuperação. O Perse, neste momento, é o respirador para a hotelaria.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Orlando Souza,Presidente executivo do Fórum dos Operadores Hoteleiros do Brasil,"""Neste momento, o setor está retomando, sim, mas é mais ou menos como se você tirasse o respirador do doente quando ele está na fase de recuperação. O Perse, neste momento, é o respirador para a hotelaria.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"O fim do Perse sinaliza falta de previsibilidade e compromete investimentos no País: ""O fim desse programa representará uma retirada de algo entre R$ 120 bilhões e R$ 244 bilhões da economia.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"O fim do Perse sinaliza falta de previsibilidade e compromete investimentos no País: ""O fim desse programa representará uma retirada de algo entre R$ 120 bilhões e R$ 244 bilhões da economia.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"O fim do Perse sinaliza falta de previsibilidade e compromete investimentos no País: ""O fim desse programa representará uma retirada de algo entre R$ 120 bilhões e R$ 244 bilhões da economia.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"No fim do ano passado, o Governo derrubou o veto imposto pelo Executivo ao projeto de lei que criou o Perse a fim de manter as alíquotas zero de quatro tributos federais por 60 meses: ""Aprovamos no ano passado. Como é que vamos mudar agora?""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"No fim do ano passado, o Governo derrubou o veto imposto pelo Executivo ao projeto de lei que criou o Perse a fim de manter as alíquotas zero de quatro tributos federais por 60 meses: ""Aprovamos no ano passado. Como é que vamos mudar agora?""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Bibo Nunes,Deputado (PL-RS),"No fim do ano passado, o Governo derrubou o veto imposto pelo Executivo ao projeto de lei que criou o Perse a fim de manter as alíquotas zero de quatro tributos federais por 60 meses: ""Aprovamos no ano passado. Como é que vamos mudar agora?""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Jorge Goetten,Deputado (PL-SC),"A decisão do governo pode ser chamada de calote: ""É um verdadeiro calote que tira a previsibilidade, interrompe o planejamento e, principalmente, passa uma mensagem para o mercado: olha não vale não vale a pena investir no Brasil porque lá é uma insegurança.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Jorge Goetten,Deputado (PL-SC),"A decisão do governo pode ser chamada de calote: ""É um verdadeiro calote que tira a previsibilidade, interrompe o planejamento e, principalmente, passa uma mensagem para o mercado: olha não vale não vale a pena investir no Brasil porque lá é uma insegurança.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Jorge Goetten,Deputado (PL-SC),"A decisão do governo pode ser chamada de calote: ""É um verdadeiro calote que tira a previsibilidade, interrompe o planejamento e, principalmente, passa uma mensagem para o mercado: olha não vale não vale a pena investir no Brasil porque lá é uma insegurança.""",PL,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,O projeto de lei representa uma redução de 90% dos benefícios previstos.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,O projeto de lei representa uma redução de 90% dos benefícios previstos.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,O projeto de lei representa uma redução de 90% dos benefícios previstos.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,Não é possível entender os critérios usados pelo governo para manter alguns setores e excluir outros do programa.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,Não é possível entender os critérios usados pelo governo para manter alguns setores e excluir outros do programa.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,Não é possível entender os critérios usados pelo governo para manter alguns setores e excluir outros do programa.,SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.,ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,"""Será que o projeto de lei está olhando para emprego formal? Não, porque atividades que estão em melhores condições estão dentro e outras que estão mais fragilizadas pela pandemia estão fora.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.","O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor.",ERRO API
108,Manutenção do Programa Emergencial de Retomada do Setor de Eventos (Perse),Tiago Xavier,Representante do Fórum dos Operadores Hoteleiros do Brasil,"""Será que o projeto de lei está olhando para emprego formal? Não, porque atividades que estão em melhores condições estão dentro e outras que estão mais fragilizadas pela pandemia estão fora.""",SOCIEDADE/OUTROS,"O fim do Perse retira a previsibilidade jurídica e inviabiliza investimentos, configurando um calote ao setor. | A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis. | A decisão de encerrar o programa sem justificativa clara fere o pacto de confiança entre Estado e contribuintes.",A redução de 90 % dos benefícios e a exclusão arbitrária de segmentos do programa carecem de critérios transparentes e discriminam setores vulneráveis.,ERRO API
